id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
20238,Condo in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 bath,172103271,Yali,Brooklyn,Gravesend,40.60626289,-73.98814837,Private room,63,30,13,11/6/2023,2.65,4,0,13,No License,4.86,1,1,1
20239,Guest suite in Queens · ★4.86 · 2 bedrooms · 3 beds · 1 bath,26856136,Ashanti,Queens,Springfield Gardens,40.665,-73.77379,Entire home/apt,185,30,117,10/9/2023,3.71,1,365,31,No License,4.86,2,3,1
20240,Home in Brooklyn · ★4.92 · 1 bedroom · 1 private bath,328812672,Janelle,Brooklyn,Flatlands,40.62752,-73.94059,Private room,100,30,25,7/2/2023,1.6,1,89,16,No License,4.92,1,1,1
20241,Home in Queens · 3 bedrooms · 3 beds · 2 baths,114096166,Alexandria,Queens,Springfield Gardens,40.66945,-73.76433,Entire home/apt,157,30,1,8/24/2023,0.22,1,363,1,No License,No rating,3,3,2
20242,Home in Queens · ★4.86 · 2 bedrooms · 2 beds · 1 bath,3179866,Gonzalo And Nora,Queens,East Elmhurst,40.76298,-73.88936,Entire home/apt,128,30,28,11/20/2023,1.35,3,358,12,No License,4.86,2,2,1
20243,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,296760087,Elsie,Brooklyn,Flatlands,40.61925806,-73.93890244,Private room,110,30,1,7/16/2023,0.17,1,178,1,No License,No rating,1,1,1
20244,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,121612198,Maura,Brooklyn,Canarsie,40.64326,-73.91455,Private room,105,30,15,7/2/2022,0.19,4,365,0,No License,5,1,1,1
20245,Home in Queens · ★4.60 · 1 bedroom · 1 bed · 1 bath,52577963,Mark,Queens,Woodhaven,40.69148,-73.84691,Entire home/apt,99,30,83,10/29/2023,1.41,3,354,21,No License,4.6,1,1,1
20246,Rental unit in Brooklyn · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,174835260,Ilya,Brooklyn,Gravesend,40.60291973,-73.99064725,Private room,65,30,30,9/24/2023,3.27,1,244,30,No License,4.97,1,1,1
20247,Townhouse in Brooklyn · ★4.11 · 1 bedroom · 2 beds · 1 shared bath,363928053,Chida,Brooklyn,Kensington,40.64367,-73.98127,Private room,49,30,18,6/1/2023,1.13,8,244,13,No License,4.11,1,2,1
20248,Rental unit in Queens · 2 bedrooms · 2 beds · 2 baths,522559910,Will,Queens,Flushing,40.75712956,-73.81944308,Entire home/apt,200,30,1,9/30/2023,0.3,3,235,1,No License,No rating,2,2,2
20249,Home in Queens · ★4.91 · 3 bedrooms · 4 beds · 1 bath,390560570,Alvin,Queens,Cambria Heights,40.70242646,-73.74218337,Entire home/apt,160,30,11,8/20/2023,1.17,4,354,11,No License,4.91,3,4,1
20250,Home in Queens · ★5.0 · 1 bedroom · 3 beds · 1 bath,154158582,Yvonne,Queens,Richmond Hill,40.68434,-73.81952,Entire home/apt,160,30,13,3/1/2023,0.5,2,250,1,No License,5,1,3,1
20251,Loft in Queens · ★4.97 · 3 bedrooms · 3 beds · 2 baths,486808291,Camille,Queens,South Ozone Park,40.67224,-73.79033,Entire home/apt,275,30,36,10/10/2023,2.57,1,0,27,No License,4.97,3,3,2
20252,Home in Brooklyn · 1 bedroom · 1 bed · 1.5 shared baths,304182642,Rhonda,Brooklyn,Canarsie,40.63226,-73.9087,Private room,90,30,1,1/1/2020,0.02,1,173,0,No License,No rating,1,1,1.5
20253,Home in Brooklyn · ★4.96 · 2 bedrooms · 2 beds · 1 bath,393283611,Marianny,Brooklyn,East New York,40.67606,-73.87935,Entire home/apt,110,30,335,12/1/2023,10.33,2,180,114,No License,4.96,2,2,1
20254,Home in Springfield Gardens · ★4.96 · 2 bedrooms · 3 beds · 2 baths,80690001,Dean,Queens,Springfield Gardens,40.66064,-73.75988,Entire home/apt,159,30,54,10/8/2023,2.52,1,180,22,No License,4.96,2,3,2
20255,Rental unit in The Bronx · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,348891433,Paul,Bronx,Longwood,40.81971976,-73.89847338,Private room,49,30,17,10/9/2023,1.9,1,365,17,No License,4.47,1,1,1
20256,Rental unit in Queens · ★4.77 · Studio · 2 beds · 1 bath,194940666,Quality,Queens,Far Rockaway,40.6059,-73.75189,Entire home/apt,105,30,13,9/5/2023,0.31,6,365,3,No License,4.77,Studio,2,1
20257,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,93011199,Leslie,Brooklyn,Bay Ridge,40.63811643,-74.02391774,Private room,90,30,29,9/5/2023,1.74,2,90,14,No License,4.86,1,1,1.5
20258,Townhouse in Queens · 2 bedrooms · 2 beds · 1.5 baths,496858629,Joe,Queens,Rosedale,40.6511204,-73.7314534,Entire home/apt,135,30,2,12/7/2023,0.22,1,40,2,No License,No rating,2,2,1.5
20259,Home in Queens · ★4.70 · 3 bedrooms · 7 beds · 1 bath,418115272,Billy,Queens,Bayside,40.76973,-73.77156,Entire home/apt,358,30,27,9/20/2023,1.16,3,180,5,No License,4.7,3,7,1
20260,Townhouse in Queens · ★4.52 · 4 bedrooms · 4 beds · 1 bath,138514498,Imrul,Queens,Jamaica Hills,40.71218872,-73.7936554,Entire home/apt,80,30,73,8/14/2023,2.72,5,257,20,No License,4.52,4,4,1
20261,Home in Brooklyn · ★4.93 · 2 bedrooms · 3 beds · 2 baths,8653725,Marlyn,Brooklyn,Canarsie,40.64151898,-73.90785503,Private room,200,30,223,12/7/2023,1.79,1,364,30,OSE-STRREG-0000802,4.93,2,3,2
20262,Guest suite in Brooklyn · ★4.78 · 1 bedroom · 1 shared bath,131103701,Steven,Brooklyn,East Flatbush,40.64371,-73.9385,Private room,100,30,9,9/3/2023,0.58,2,365,4,No License,4.78,1,1,1
20263,Home in The Bronx · 1 bedroom · 1 bed · 1 shared bath,156583372,Patrick,Bronx,Allerton,40.85902841,-73.86400837,Private room,45,30,2,11/4/2023,0.56,8,155,2,No License,No rating,1,1,1
20264,Rental unit in Brooklyn  · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,5853457,Stanley,Brooklyn,Borough Park,40.64289,-73.99591,Private room,44,30,41,12/7/2023,0.56,6,365,3,No License,4.76,1,1,1
20265,Home in The Bronx · 1 bedroom · 1 bed · 2 baths,5704932,Victor,Bronx,Fordham,40.86768555,-73.88697504,Private room,36,30,1,6/10/2023,0.14,5,250,1,No License,No rating,1,1,2
20266,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 private bath,20217469,Kerry-Kay,Brooklyn,Midwood,40.61764,-73.95781,Private room,65,30,2,6/3/2023,0.23,1,173,2,No License,No rating,1,1,1
20267,Home in Brooklyn · ★4.93 · 2 bedrooms · 2 beds · 1 private bath,39628195,Bran,Brooklyn,East Flatbush,40.64244,-73.94666,Private room,138,30,101,12/5/2023,1.88,1,364,19,No License,4.93,2,2,1
20268,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,51734800,Laura,Brooklyn,Flatbush,40.63,-73.96462,Private room,55,30,7,8/30/2023,0.07,2,358,2,No License,5,1,1,1.5
20269,Home in The Bronx · 1 bedroom · 1 bed · 1 bath,44851966,Joseph,Bronx,Belmont,40.85615131,-73.88512586,Private room,43,60,1,8/22/2023,0.22,5,186,1,No License,No rating,1,1,1
20270,Home in Queens · ★4.78 · 3 bedrooms · 3 beds · 2 baths,138033394,Michael & Sharon,Queens,Jamaica,40.69855,-73.7845,Entire home/apt,188,30,213,10/19/2023,2.7,1,180,28,No License,4.78,3,3,2
20271,Rental unit in Queens · ★4.0 · 1 bedroom · 1 bed · 1 bath,481893833,Ugo,Queens,Springfield Gardens,40.65687,-73.75566,Entire home/apt,95,30,4,7/5/2023,0.3,1,365,2,No License,4,1,1,1
20272,Serviced apartment in Queens · ★5.0 · 2 bedrooms · 2 beds · 1 bath,416179654,Eon,Queens,Jamaica,40.6794,-73.79653,Entire home/apt,159,30,21,9/4/2023,0.71,1,364,5,No License,5,2,2,1
20273,Rental unit in Staten Island · ★4.24 · 1 bedroom · 1 bed · 1 bath,181108819,Friday,Staten Island,Clifton,40.61989,-74.08581,Entire home/apt,69,30,94,9/27/2023,1.34,1,365,2,No License,4.24,1,1,1
20274,Condo in Bronx · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,353406425,Crystal,Bronx,Olinville,40.8803,-73.86509,Private room,42,30,34,9/9/2023,1.21,3,338,1,No License,4.97,1,1,1
20275,Home in Brooklyn · 1 bedroom · 1 bed · 2 baths,381486556,Kahdeja,Brooklyn,Bay Ridge,40.63224,-74.02755,Private room,52,30,1,11/14/2023,0.56,6,365,1,No License,No rating,1,1,2
20276,Rental unit in Bronx · ★4.80 · 1 bedroom · 1 bed · 1 bath,77010815,Eean,Bronx,Norwood,40.87251,-73.87727,Private room,50,30,54,11/30/2023,0.65,2,336,15,No License,4.8,1,1,1
20277,Home in Queens · ★4.86 · 1 bedroom · 1 bed · 1 bath,436048247,Christopher,Queens,Queens Village,40.7039473,-73.728269,Entire home/apt,229,30,7,9/4/2023,0.77,4,365,7,No License,4.86,1,1,1
20278,Rental unit in Bronx · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,94536810,Belkis,Bronx,Bronxdale,40.85627,-73.86304,Private room,45,30,84,9/28/2022,0.95,2,365,0,No License,4.75,1,1,1
20279,Rental unit in Queens · ★5.0 · 1 bedroom · 3 beds · 1 bath,114894062,Andreea,Queens,Glendale,40.70514,-73.88837,Entire home/apt,90,30,3,12/21/2023,0.22,1,356,2,No License,5,1,3,1
20280,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,438371312,Brooklyn,Brooklyn,East New York,40.6761169,-73.88508587,Entire home/apt,186,5,3,12/7/2023,1.1,4,112,3,Exempt,5,1,1,1
20281,Rental unit in Brooklyn · ★3.43 · 1 bedroom · 1 bed · 1 shared bath,125620407,Ahnaf,Brooklyn,Borough Park,40.64123449,-73.98545858,Private room,85,30,7,9/17/2023,0.8,8,365,7,No License,3.43,1,1,1
20282,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,251398972,Johnson,Brooklyn,Canarsie,40.64006,-73.91329,Private room,80,30,1,10/21/2022,0.07,4,310,0,No License,No rating,1,1,1
20283,Home in Staten Island · ★4.70 · 3 bedrooms · 3 beds · 1 bath,33701866,Sergii,Staten Island,St. George,40.63741,-74.08474,Entire home/apt,65,30,46,10/18/2023,1.31,1,244,7,No License,4.7,3,3,1
20284,Home in Flushing · ★4.83 · 3 bedrooms · 4 beds · 1 bath,372973706,Cindy,Queens,Whitestone,40.77990337,-73.82054658,Entire home/apt,628,30,107,10/1/2023,2.8,1,180,33,No License,4.83,3,4,1
20285,Home in Brooklyn · ★4.42 · 1 bedroom · 2 beds · 1 shared bath,52995061,Ean,Brooklyn,East Flatbush,40.64981,-73.91701,Private room,75,30,12,12/5/2022,0.64,1,179,0,No License,4.42,1,2,1
20286,Rental unit in Queens · ★4.84 · Studio · 2 beds · 1 bath,468195039,Jacqueline,Queens,Glendale,40.70553,-73.87289,Entire home/apt,127,30,19,10/31/2023,1.38,5,343,14,No License,4.84,Studio,2,1
20287,Home in Queens · ★4.61 · 3 bedrooms · 3 beds · 2 baths,22373907,James,Queens,Bayside,40.76603,-73.77133,Entire home/apt,117,30,178,6/1/2023,1.76,1,325,1,No License,4.61,3,3,2
20288,Home in The Bronx · 3 bedrooms · 3 beds · 1.5 baths,271852938,Sally,Bronx,Throgs Neck,40.8138975,-73.8013591,Entire home/apt,217,30,1,9/30/2023,0.3,1,269,1,No License,No rating,3,3,1.5
20289,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,293483235,Adenrele,Brooklyn,East Flatbush,40.64964,-73.92565,Private room,120,30,1,10/15/2019,0.02,1,90,0,No License,No rating,1,1,1
20290,Condo in Bronx · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,353406425,Crystal,Bronx,Williamsbridge,40.88014,-73.86368,Private room,40,30,58,11/10/2023,2.08,3,339,6,No License,4.9,1,1,1
20291,Rental unit in Queens · ★4.88 · 1 bedroom · 2 beds · 1 bath,19179837,Natalia,Queens,Ozone Park,40.68391,-73.85058,Entire home/apt,70,30,52,12/1/2023,3.37,1,334,38,No License,4.88,1,2,1
20292,Townhouse in The Bronx · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,433972903,Alexis,Bronx,Fordham,40.86134,-73.90067,Private room,44,30,4,8/31/2023,0.23,2,61,1,No License,4,1,1,1
20293,Guesthouse in Queens · ★4.57 · 3 bedrooms · 3 beds · 2 baths,214171931,Camorine,Queens,Jamaica,40.67582,-73.77963,Entire home/apt,200,30,56,9/17/2023,1.52,1,364,19,No License,4.57,3,3,2
20294,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 private bath,442253364,Qing,Brooklyn,Borough Park,40.613976,-73.981087,Private room,81,30,25,6/22/2023,1.08,1,337,5,No License,4.88,1,1,1
20295,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,55858529,Austine,Brooklyn,Flatbush,40.64185097,-73.95420941,Private room,25,30,4,12/13/2023,0.9,2,64,4,No License,5,1,1,1
20296,Home in Queens · ★4.50 · 3 bedrooms · 3 beds · 1 bath,491091990,Dieuna,Queens,Jamaica,40.6836454,-73.7719405,Entire home/apt,185,30,16,9/4/2023,1.29,1,365,15,No License,4.5,3,3,1
20297,Guest suite in Queens · ★4.88 · 1 bedroom · 1 bed · 1 bath,26052832,Anna,Queens,Richmond Hill,40.69854607,-73.83818982,Entire home/apt,138,2,8,11/25/2023,1.74,1,261,8,OSE-STRREG-0000999,4.88,1,1,1
20298,Rental unit in Queens · ★4.85 · 1 bedroom · 2 beds · 1 bath,240907115,Joel,Queens,Woodhaven,40.68786,-73.85123,Entire home/apt,79,30,62,12/3/2023,2.98,4,365,32,No License,4.85,1,2,1
20299,Loft in Staten Island · ★4.87 · 2 bedrooms · 3 beds · 1 private bath,1715301,Mark,Staten Island,Stapleton,40.63398,-74.07871,Private room,50,30,204,9/8/2023,2.49,3,365,24,No License,4.87,2,3,1
20300,Home in The Bronx · 1 bedroom · 1 bed · 1 bath,156583372,Patrick,Bronx,Allerton,40.85817423,-73.86408746,Private room,45,30,1,10/2/2023,0.31,8,88,1,No License,No rating,1,1,1
20301,Home in Queens · ★4.84 · 3 bedrooms · 3 beds · 2 baths,308339340,Aqeel,Queens,Jamaica,40.66796,-73.78224,Entire home/apt,130,30,83,9/20/2023,2.42,2,365,19,No License,4.84,3,3,2
20302,Rental unit in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1 bath,153340219,Wanly,Brooklyn,East New York,40.6745,-73.88549,Entire home/apt,115,30,96,10/4/2023,6.03,8,0,63,No License,4.73,1,1,1
20303,Rental unit in The Bronx · 1 bedroom · 1 bed · 1 shared bath,566660,Markus,Bronx,Longwood,40.8273734,-73.9031473,Private room,28,30,2,12/31/2023,0.15,2,61,1,No License,No rating,1,1,1
20304,Rental unit in The Bronx · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,123063094,Emily,Bronx,Morris Park,40.84754,-73.84657,Private room,64,30,49,9/9/2023,1.02,1,62,7,No License,4.92,1,1,1
20305,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 bath,207622517,Andrzej,Queens,Woodhaven,40.6946411,-73.86183637,Entire home/apt,70,30,3,12/17/2023,0.55,4,220,3,No License,5,1,1,1
20306,Rental unit in Brooklyn · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,368306779,Bryce,Brooklyn,Sunset Park,40.64652,-74.01433,Private room,37,30,29,11/13/2023,1.88,2,124,16,No License,4.17,1,1,1
20307,Home in Brooklyn · ★4.76 · 1 bedroom · 2 beds · 1 shared bath,472442026,Xiuyun,Brooklyn,Sunset Park,40.64924558,-74.00720881,Private room,103,30,37,11/3/2023,4.3,2,0,37,No License,4.76,1,2,1
20308,Rental unit in Queens · ★4.62 · 3 bedrooms · 3 beds · 2 baths,379426733,Beryl,Queens,Jamaica,40.67328,-73.777483,Entire home/apt,250,30,21,9/4/2023,1.68,1,365,17,No License,4.62,3,3,2
20309,Place to stay in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,411034737,Peter,Brooklyn,East Flatbush,40.637627,-73.931778,Private room,55,30,52,10/30/2023,2.4,11,336,14,No License,4.73,1,1,1
20310,Condo in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,204915695,Jian,Brooklyn,Sunset Park,40.63688,-74.00859,Private room,60,30,11,8/27/2023,0.41,2,0,2,No License,4.91,1,1,1
20311,Home in Brooklyn · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,163625145,Steven,Brooklyn,Borough Park,40.6441,-73.98932,Private room,56,30,13,2/8/2020,0.24,3,159,0,No License,4.69,1,1,1
20312,Townhouse in Brooklyn · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,31675601,Sophie,Brooklyn,Bay Ridge,40.62562943,-74.02896881,Private room,65,30,71,12/22/2023,0.68,4,117,3,No License,4.92,1,1,1
20313,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,121612198,Maura,Brooklyn,Canarsie,40.64143,-73.91401,Private room,105,30,10,10/8/2022,0.13,4,365,0,No License,5,1,1,1
20314,Rental unit in Brooklyn · ★4.94 · 2 bedrooms · 2 beds · 1 shared bath,189028939,John,Brooklyn,Bensonhurst,40.61484,-74.0045,Private room,100,30,50,12/4/2023,3.86,1,357,48,No License,4.94,2,2,1
20315,Condo in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,2373740,Marley,Brooklyn,East Flatbush,40.6482666,-73.9442024,Private room,53,30,11,9/5/2023,0.64,3,178,4,No License,5,1,1,1
20316,Home in The Bronx · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,491189157,Stellamaris,Bronx,Williamsbridge,40.87695517,-73.85623522,Private room,58,30,13,11/21/2023,1.51,7,129,13,No License,4.85,1,1,1
20317,Rental unit in Queens · ★4.83 · 2 bedrooms · 2 beds · 1 bath,406333104,Molly,Queens,South Ozone Park,40.6702953,-73.8182314,Entire home/apt,199,30,28,10/10/2023,1.72,1,0,20,No License,4.83,2,2,1
20318,Rental unit in Queens · ★4.62 · 2 bedrooms · 3 beds · 2 baths,523931792,Rabeya,Queens,Jamaica,40.6965075,-73.8065589,Entire home/apt,70,30,13,11/7/2023,2.24,3,165,13,No License,4.62,2,3,2
20319,Home in Queens · ★4.69 · 3 bedrooms · 3 beds · 1 bath,364506884,Karen,Queens,Cambria Heights,40.69756,-73.73113,Entire home/apt,249,30,13,7/22/2023,0.67,2,364,4,No License,4.69,3,3,1
20320,Rental unit in Brooklyn · ★4.72 · 1 bedroom · 1 bed · 1 bath,534879691,Michael,Brooklyn,Canarsie,40.63939,-73.90794,Entire home/apt,140,30,131,9/24/2023,3.72,1,365,25,No License,4.72,1,1,1
20321,Townhouse in Queens · ★4.77 · 1 bedroom · 2 beds · 1 bath,105762561,Kim,Queens,Jamaica,40.67908,-73.77202,Entire home/apt,125,30,48,5/18/2020,0.62,3,310,0,No License,4.77,1,2,1
20322,Home in Brooklyn · ★4.63 · 1 bedroom · 1 bed · 1 bath,153340219,Wanly,Brooklyn,East New York,40.67644,-73.88715,Entire home/apt,110,30,172,11/12/2023,7.22,8,365,87,No License,4.63,1,1,1
20323,Home in The Bronx · ★4.88 · 1 bedroom · 1 bed · 1 bath,147762665,Jose,Bronx,Wakefield,40.88812,-73.86039,Private room,40,30,85,10/1/2023,1.65,5,365,14,No License,4.88,1,1,1
20324,Home in Queens · 3 bedrooms · 3 beds · 2 baths,467083339,Ms O,Queens,Jamaica,40.67764124,-73.78864184,Entire home/apt,198,30,1,4/26/2023,0.12,2,364,1,No License,No rating,3,3,2
20325,Rental unit in Bronx · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,19789539,Isaac,Bronx,Fordham,40.869,-73.89349,Private room,70,30,23,10/10/2021,0.33,1,186,0,No License,5,1,2,1
20326,Home in Queens · ★4.86 · 3 bedrooms · 5 beds · 1 bath,309534581,Oneil,Queens,Cambria Heights,40.70296,-73.74271,Entire home/apt,183,30,49,10/24/2023,1.02,1,180,11,No License,4.86,3,5,1
20327,Home in Queens · ★4.43 · 1 bedroom · 3 beds · 1 bath,330196322,Fabiola,Queens,Richmond Hill,40.68758,-73.81389,Entire home/apt,147,30,21,9/5/2023,1.25,2,365,10,No License,4.43,1,3,1
20328,Rental unit in New York · ★4.37 · 1 bedroom · 1 bed · 1 shared bath,187648135,Yero,Bronx,Allerton,40.86754,-73.85472,Private room,31,30,81,6/29/2023,1.18,1,35,5,No License,4.37,1,1,1
20329,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,26877037,Catherine,Brooklyn,Sheepshead Bay,40.59858,-73.95817,Private room,138,30,2,10/14/2015,0.02,4,365,0,No License,No rating,1,1,1
20330,Rental unit in Brooklyn · ★4.87 · 1 bedroom · 1 bed · 1 bath,153340219,Wanly,Brooklyn,East New York,40.67431,-73.88762,Entire home/apt,120,30,69,10/9/2023,5.61,8,365,67,No License,4.87,1,1,1
20331,Rental unit in Staten Island · ★5.0 · 2 bedrooms · 1 bed · 1 bath,469253894,Sarkis,Staten Island,Randall Manor,40.63486,-74.11427,Entire home/apt,120,30,5,12/5/2022,0.29,3,365,0,No License,5,2,1,1
20332,Rental unit in Bronx · 1 bedroom · 2 beds · 1 shared bath,147621812,Anthony,Bronx,Allerton,40.8634,-73.86801,Private room,175,30,2,10/23/2021,0.07,1,365,0,No License,No rating,1,2,1
20333,Rental unit in Brooklyn · ★4.85 · 2 bedrooms · 2 beds · 1 bath,141135638,Juan,Brooklyn,Cypress Hills,40.68047,-73.87344,Entire home/apt,200,30,13,7/6/2023,0.86,2,365,8,No License,4.85,2,2,1
20334,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,258880426,Kheira,Brooklyn,Fort Hamilton,40.62216,-74.03316,Entire home/apt,125,30,2,8/30/2023,0.37,1,124,2,No License,No rating,1,1,1
20335,Rental unit in The Bronx · 1 bedroom · 1 bed · 1 shared bath,490259984,Elijah,Bronx,Kingsbridge,40.86987797,-73.90221584,Private room,93,30,1,8/28/2023,0.23,1,365,1,No License,No rating,1,1,1
20336,Home in Jamaica · ★4.62 · 1 bedroom · 3 beds · 1 shared bath,2321321,Lloyd,Queens,Jamaica,40.67595,-73.76463,Shared room,39,30,478,12/11/2020,3.39,1,364,0,No License,4.62,1,3,1
20337,Condo in Brooklyn · ★4.80 · 1 bedroom · 1 bed · 1 bath,30001439,Valery,Brooklyn,Midwood,40.6131281,-73.9445698,Entire home/apt,125,30,10,1/1/2023,0.56,1,89,0,No License,4.8,1,1,1
20338,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 2 beds · 1 bath,59089906,Monty,Brooklyn,East New York,40.67219,-73.87819,Entire home/apt,99,30,7,10/26/2023,0.07,5,310,4,No License,5,2,2,1
20339,Rental unit in Brooklyn · ★4.76 · 1 bedroom · 2 beds · 1 bath,83899060,Mel,Brooklyn,Flatbush,40.64229,-73.96565,Entire home/apt,100,30,84,9/19/2023,1.22,1,362,18,No License,4.76,1,2,1
20340,Home in Brooklyn · ★4.33 · 2 bedrooms · 1 bed · Half-bath,22464812,Maruf,Brooklyn,Kensington,40.64203,-73.97976,Entire home/apt,500,30,3,11/6/2022,0.15,2,365,0,No License,4.33,2,1,1.5
20341,Rental unit in Brooklyn · ★4.78 · 1 bedroom · 2 beds · 1 bath,420392531,Victoria,Brooklyn,East Flatbush,40.64531,-73.94294,Entire home/apt,160,30,23,11/30/2022,0.89,1,155,0,No License,4.78,1,2,1
20342,Home in New York · ★4.69 · 1 bedroom · 1 bed · 1 shared bath,228263278,475,Manhattan,Harlem,40.82462311,-73.9477005,Private room,62,30,16,9/5/2023,0.58,4,180,5,No License,4.69,1,1,1
20343,Rental unit in Brooklyn · ★4.96 · 2 bedrooms · 2 beds · 1 bath,408620299,Jamal,Brooklyn,Canarsie,40.6388476,-73.91269299,Entire home/apt,195,30,26,10/1/2023,2.79,1,361,26,No License,4.96,2,2,1
20344,Rental unit in Bronx · ★4.55 · 1 bedroom · 1 bed · 1 bath,293259373,Rochelle,Bronx,Wakefield,40.88664,-73.85653,Entire home/apt,69,30,29,9/14/2023,1.46,1,122,15,No License,4.55,1,1,1
